Sno,Province/State,Country,latitude,longitude,Date,loc_id,Key,Confirmed,Deaths,Recovered
10529,Qinghai,China,35.7452,95.9956,3/15/2020,194,10529,0,0,0
10530,Macau,China,22.1667,113.55,1/22/2020,195,10530,1,0,0
10531,Macau,China,22.1667,113.55,1/23/2020,195,10531,1,0,0
10532,Macau,China,22.1667,113.55,1/24/2020,195,10532,0,0,0
10533,Macau,China,22.1667,113.55,1/25/2020,195,10533,0,0,0
10534,Macau,China,22.1667,113.55,1/26/2020,195,10534,3,0,0
10535,Macau,China,22.1667,113.55,1/27/2020,195,10535,1,0,0
10536,Macau,China,22.1667,113.55,1/28/2020,195,10536,1,0,0
10537,Macau,China,22.1667,113.55,1/29/2020,195,10537,0,0,0
10538,Macau,China,22.1667,113.55,1/30/2020,195,10538,0,0,0
10539,Macau,China,22.1667,113.55,1/31/2020,195,10539,0,0,0
10540,Macau,China,22.1667,113.55,2/1/2020,195,10540,0,0,0
10541,Macau,China,22.1667,113.55,2/2/2020,195,10541,1,0,0
10542,Macau,China,22.1667,113.55,2/3/2020,195,10542,0,0,0
10543,Macau,China,22.1667,113.55,2/4/2020,195,10543,2,0,0
10544,Macau,China,22.1667,113.55,2/5/2020,195,10544,0,0,0
10545,Macau,China,22.1667,113.55,2/6/2020,195,10545,0,0,1
10546,Macau,China,22.1667,113.55,2/7/2020,195,10546,0,0,0
10547,Macau,China,22.1667,113.55,2/8/2020,195,10547,0,0,0
10548,Macau,China,22.1667,113.55,2/9/2020,195,10548,0,0,0
10549,Macau,China,22.1667,113.55,2/10/2020,195,10549,0,0,0
10550,Macau,China,22.1667,113.55,2/11/2020,195,10550,0,0,0
10551,Macau,China,22.1667,113.55,2/12/2020,195,10551,0,0,1
10552,Macau,China,22.1667,113.55,2/13/2020,195,10552,0,0,1
10553,Macau,China,22.1667,113.55,2/14/2020,195,10553,0,0,0
10554,Macau,China,22.1667,113.55,2/15/2020,195,10554,0,0,0
10555,Macau,China,22.1667,113.55,2/16/2020,195,10555,0,0,2
10556,Macau,China,22.1667,113.55,2/17/2020,195,10556,0,0,0
10557,Macau,China,22.1667,113.55,2/18/2020,195,10557,0,0,0
10558,Macau,China,22.1667,113.55,2/19/2020,195,10558,0,0,0
10559,Macau,China,22.1667,113.55,2/20/2020,195,10559,0,0,1
10560,Macau,China,22.1667,113.55,2/21/2020,195,10560,0,0,0
10561,Macau,China,22.1667,113.55,2/22/2020,195,10561,0,0,0
10562,Macau,China,22.1667,113.55,2/23/2020,195,10562,0,0,0
10563,Macau,China,22.1667,113.55,2/24/2020,195,10563,0,0,0
10564,Macau,China,22.1667,113.55,2/25/2020,195,10564,0,0,1
10565,Macau,China,22.1667,113.55,2/26/2020,195,10565,0,0,0
10566,Macau,China,22.1667,113.55,2/27/2020,195,10566,0,0,1
10567,Macau,China,22.1667,113.55,2/28/2020,195,10567,0,0,0
10568,Macau,China,22.1667,113.55,2/29/2020,195,10568,0,0,0
10569,Macau,China,22.1667,113.55,3/1/2020,195,10569,0,0,0
10570,Macau,China,22.1667,113.55,3/2/2020,195,10570,0,0,0
10571,Macau,China,22.1667,113.55,3/3/2020,195,10571,0,0,1
10572,Macau,China,22.1667,113.55,3/4/2020,195,10572,0,0,0
10573,Macau,China,22.1667,113.55,3/5/2020,195,10573,0,0,0
10574,Macau,China,22.1667,113.55,3/6/2020,195,10574,0,0,1
10575,Macau,China,22.1667,113.55,3/7/2020,195,10575,0,0,0
10576,Macau,China,22.1667,113.55,3/8/2020,195,10576,0,0,0
10577,Macau,China,22.1667,113.55,3/9/2020,195,10577,0,0,0
10578,Macau,China,22.1667,113.55,3/10/2020,195,10578,0,0,0
10579,Macau,China,22.1667,113.55,3/11/2020,195,10579,0,0,0
10580,Macau,China,22.1667,113.55,3/12/2020,195,10580,0,0,0
10581,Macau,China,22.1667,113.55,3/13/2020,195,10581,0,0,0
10582,Macau,China,22.1667,113.55,3/14/2020,195,10582,0,0,0
10583,Macau,China,22.1667,113.55,3/15/2020,195,10583,0,0,0
10584,Not defined,Moldova,47.4116,28.3699,1/22/2020,196,10584,0,0,0
10585,Not defined,Moldova,47.4116,28.3699,1/23/2020,196,10585,0,0,0
10586,Not defined,Moldova,47.4116,28.3699,1/24/2020,196,10586,0,0,0
10587,Not defined,Moldova,47.4116,28.3699,1/25/2020,196,10587,0,0,0
10588,Not defined,Moldova,47.4116,28.3699,1/26/2020,196,10588,0,0,0
10589,Not defined,Moldova,47.4116,28.3699,1/27/2020,196,10589,0,0,0
10590,Not defined,Moldova,47.4116,28.3699,1/28/2020,196,10590,0,0,0
10591,Not defined,Moldova,47.4116,28.3699,1/29/2020,196,10591,0,0,0
10592,Not defined,Moldova,47.4116,28.3699,1/30/2020,196,10592,0,0,0
10593,Not defined,Moldova,47.4116,28.3699,1/31/2020,196,10593,0,0,0
10594,Not defined,Moldova,47.4116,28.3699,2/1/2020,196,10594,0,0,0
10595,Not defined,Moldova,47.4116,28.3699,2/2/2020,196,10595,0,0,0
10596,Not defined,Moldova,47.4116,28.3699,2/3/2020,196,10596,0,0,0
10597,Not defined,Moldova,47.4116,28.3699,2/4/2020,196,10597,0,0,0
10598,Not defined,Moldova,47.4116,28.3699,2/5/2020,196,10598,0,0,0
10599,Not defined,Moldova,47.4116,28.3699,2/6/2020,196,10599,0,0,0
10600,Not defined,Moldova,47.4116,28.3699,2/7/2020,196,10600,0,0,0
10601,Not defined,Moldova,47.4116,28.3699,2/8/2020,196,10601,0,0,0
10602,Not defined,Moldova,47.4116,28.3699,2/9/2020,196,10602,0,0,0
10603,Not defined,Moldova,47.4116,28.3699,2/10/2020,196,10603,0,0,0
10604,Not defined,Moldova,47.4116,28.3699,2/11/2020,196,10604,0,0,0
10605,Not defined,Moldova,47.4116,28.3699,2/12/2020,196,10605,0,0,0
10606,Not defined,Moldova,47.4116,28.3699,2/13/2020,196,10606,0,0,0
10607,Not defined,Moldova,47.4116,28.3699,2/14/2020,196,10607,0,0,0
10608,Not defined,Moldova,47.4116,28.3699,2/15/2020,196,10608,0,0,0
10609,Not defined,Moldova,47.4116,28.3699,2/16/2020,196,10609,0,0,0
10610,Not defined,Moldova,47.4116,28.3699,2/17/2020,196,10610,0,0,0
10611,Not defined,Moldova,47.4116,28.3699,2/18/2020,196,10611,0,0,0
10612,Not defined,Moldova,47.4116,28.3699,2/19/2020,196,10612,0,0,0
10613,Not defined,Moldova,47.4116,28.3699,2/20/2020,196,10613,0,0,0
10614,Not defined,Moldova,47.4116,28.3699,2/21/2020,196,10614,0,0,0
10615,Not defined,Moldova,47.4116,28.3699,2/22/2020,196,10615,0,0,0
10616,Not defined,Moldova,47.4116,28.3699,2/23/2020,196,10616,0,0,0
10617,Not defined,Moldova,47.4116,28.3699,2/24/2020,196,10617,0,0,0
10618,Not defined,Moldova,47.4116,28.3699,2/25/2020,196,10618,0,0,0
10619,Not defined,Moldova,47.4116,28.3699,2/26/2020,196,10619,0,0,0
10620,Not defined,Moldova,47.4116,28.3699,2/27/2020,196,10620,0,0,0
10621,Not defined,Moldova,47.4116,28.3699,2/28/2020,196,10621,0,0,0
10622,Not defined,Moldova,47.4116,28.3699,2/29/2020,196,10622,0,0,0
10623,Not defined,Moldova,47.4116,28.3699,3/1/2020,196,10623,0,0,0
10624,Not defined,Moldova,47.4116,28.3699,3/2/2020,196,10624,0,0,0
10625,Not defined,Moldova,47.4116,28.3699,3/3/2020,196,10625,0,0,0
10626,Not defined,Moldova,47.4116,28.3699,3/4/2020,196,10626,0,0,0
10627,Not defined,Moldova,47.4116,28.3699,3/5/2020,196,10627,0,0,0
10628,Not defined,Moldova,47.4116,28.3699,3/6/2020,196,10628,0,0,0
10629,Not defined,Moldova,47.4116,28.3699,3/7/2020,196,10629,0,0,0
10630,Not defined,Moldova,47.4116,28.3699,3/8/2020,196,10630,1,0,0
10631,Not defined,Moldova,47.4116,28.3699,3/9/2020,196,10631,0,0,0
10632,Not defined,Moldova,47.4116,28.3699,3/10/2020,196,10632,2,0,0
10633,Not defined,Moldova,47.4116,28.3699,3/11/2020,196,10633,0,0,0
10634,Not defined,Moldova,47.4116,28.3699,3/12/2020,196,10634,0,0,0
10635,Not defined,Moldova,47.4116,28.3699,3/13/2020,196,10635,3,0,0
10636,Not defined,Moldova,47.4116,28.3699,3/14/2020,196,10636,6,0,0
10637,Not defined,Moldova,47.4116,28.3699,3/15/2020,196,10637,11,0,0
10638,Not defined,Bolivia,-16.2902,-63.5887,1/22/2020,197,10638,0,0,0
10639,Not defined,Bolivia,-16.2902,-63.5887,1/23/2020,197,10639,0,0,0
10640,Not defined,Bolivia,-16.2902,-63.5887,1/24/2020,197,10640,0,0,0
10641,Not defined,Bolivia,-16.2902,-63.5887,1/25/2020,197,10641,0,0,0
10642,Not defined,Bolivia,-16.2902,-63.5887,1/26/2020,197,10642,0,0,0
10643,Not defined,Bolivia,-16.2902,-63.5887,1/27/2020,197,10643,0,0,0
10644,Not defined,Bolivia,-16.2902,-63.5887,1/28/2020,197,10644,0,0,0
10645,Not defined,Bolivia,-16.2902,-63.5887,1/29/2020,197,10645,0,0,0
10646,Not defined,Bolivia,-16.2902,-63.5887,1/30/2020,197,10646,0,0,0
10647,Not defined,Bolivia,-16.2902,-63.5887,1/31/2020,197,10647,0,0,0
10648,Not defined,Bolivia,-16.2902,-63.5887,2/1/2020,197,10648,0,0,0
10649,Not defined,Bolivia,-16.2902,-63.5887,2/2/2020,197,10649,0,0,0
10650,Not defined,Bolivia,-16.2902,-63.5887,2/3/2020,197,10650,0,0,0
10651,Not defined,Bolivia,-16.2902,-63.5887,2/4/2020,197,10651,0,0,0
10652,Not defined,Bolivia,-16.2902,-63.5887,2/5/2020,197,10652,0,0,0
10653,Not defined,Bolivia,-16.2902,-63.5887,2/6/2020,197,10653,0,0,0
10654,Not defined,Bolivia,-16.2902,-63.5887,2/7/2020,197,10654,0,0,0
10655,Not defined,Bolivia,-16.2902,-63.5887,2/8/2020,197,10655,0,0,0
10656,Not defined,Bolivia,-16.2902,-63.5887,2/9/2020,197,10656,0,0,0
10657,Not defined,Bolivia,-16.2902,-63.5887,2/10/2020,197,10657,0,0,0
10658,Not defined,Bolivia,-16.2902,-63.5887,2/11/2020,197,10658,0,0,0
10659,Not defined,Bolivia,-16.2902,-63.5887,2/12/2020,197,10659,0,0,0
10660,Not defined,Bolivia,-16.2902,-63.5887,2/13/2020,197,10660,0,0,0
10661,Not defined,Bolivia,-16.2902,-63.5887,2/14/2020,197,10661,0,0,0
10662,Not defined,Bolivia,-16.2902,-63.5887,2/15/2020,197,10662,0,0,0
10663,Not defined,Bolivia,-16.2902,-63.5887,2/16/2020,197,10663,0,0,0
10664,Not defined,Bolivia,-16.2902,-63.5887,2/17/2020,197,10664,0,0,0
10665,Not defined,Bolivia,-16.2902,-63.5887,2/18/2020,197,10665,0,0,0
10666,Not defined,Bolivia,-16.2902,-63.5887,2/19/2020,197,10666,0,0,0
10667,Not defined,Bolivia,-16.2902,-63.5887,2/20/2020,197,10667,0,0,0
10668,Not defined,Bolivia,-16.2902,-63.5887,2/21/2020,197,10668,0,0,0
10669,Not defined,Bolivia,-16.2902,-63.5887,2/22/2020,197,10669,0,0,0
10670,Not defined,Bolivia,-16.2902,-63.5887,2/23/2020,197,10670,0,0,0
10671,Not defined,Bolivia,-16.2902,-63.5887,2/24/2020,197,10671,0,0,0
10672,Not defined,Bolivia,-16.2902,-63.5887,2/25/2020,197,10672,0,0,0
10673,Not defined,Bolivia,-16.2902,-63.5887,2/26/2020,197,10673,0,0,0
10674,Not defined,Bolivia,-16.2902,-63.5887,2/27/2020,197,10674,0,0,0
10675,Not defined,Bolivia,-16.2902,-63.5887,2/28/2020,197,10675,0,0,0
10676,Not defined,Bolivia,-16.2902,-63.5887,2/29/2020,197,10676,0,0,0
10677,Not defined,Bolivia,-16.2902,-63.5887,3/1/2020,197,10677,0,0,0
10678,Not defined,Bolivia,-16.2902,-63.5887,3/2/2020,197,10678,0,0,0
10679,Not defined,Bolivia,-16.2902,-63.5887,3/3/2020,197,10679,0,0,0
10680,Not defined,Bolivia,-16.2902,-63.5887,3/4/2020,197,10680,0,0,0
10681,Not defined,Bolivia,-16.2902,-63.5887,3/5/2020,197,10681,0,0,0
10682,Not defined,Bolivia,-16.2902,-63.5887,3/6/2020,197,10682,0,0,0
10683,Not defined,Bolivia,-16.2902,-63.5887,3/7/2020,197,10683,0,0,0
10684,Not defined,Bolivia,-16.2902,-63.5887,3/8/2020,197,10684,0,0,0
10685,Not defined,Bolivia,-16.2902,-63.5887,3/9/2020,197,10685,0,0,0
10686,Not defined,Bolivia,-16.2902,-63.5887,3/10/2020,197,10686,0,0,0
10687,Not defined,Bolivia,-16.2902,-63.5887,3/11/2020,197,10687,2,0,0
10688,Not defined,Bolivia,-16.2902,-63.5887,3/12/2020,197,10688,0,0,0
10689,Not defined,Bolivia,-16.2902,-63.5887,3/13/2020,197,10689,1,0,0
10690,Not defined,Bolivia,-16.2902,-63.5887,3/14/2020,197,10690,7,0,0
10691,Not defined,Bolivia,-16.2902,-63.5887,3/15/2020,197,10691,0,0,0
10692,Faroe Islands,Denmark,61.8926,-6.9118,1/22/2020,198,10692,0,0,0
10693,Faroe Islands,Denmark,61.8926,-6.9118,1/23/2020,198,10693,0,0,0
10694,Faroe Islands,Denmark,61.8926,-6.9118,1/24/2020,198,10694,0,0,0
10695,Faroe Islands,Denmark,61.8926,-6.9118,1/25/2020,198,10695,0,0,0
10696,Faroe Islands,Denmark,61.8926,-6.9118,1/26/2020,198,10696,0,0,0
10697,Faroe Islands,Denmark,61.8926,-6.9118,1/27/2020,198,10697,0,0,0
10698,Faroe Islands,Denmark,61.8926,-6.9118,1/28/2020,198,10698,0,0,0
10699,Faroe Islands,Denmark,61.8926,-6.9118,1/29/2020,198,10699,0,0,0
10700,Faroe Islands,Denmark,61.8926,-6.9118,1/30/2020,198,10700,0,0,0
10701,Faroe Islands,Denmark,61.8926,-6.9118,1/31/2020,198,10701,0,0,0
10702,Faroe Islands,Denmark,61.8926,-6.9118,2/1/2020,198,10702,0,0,0
10703,Faroe Islands,Denmark,61.8926,-6.9118,2/2/2020,198,10703,0,0,0
10704,Faroe Islands,Denmark,61.8926,-6.9118,2/3/2020,198,10704,0,0,0
10705,Faroe Islands,Denmark,61.8926,-6.9118,2/4/2020,198,10705,0,0,0
10706,Faroe Islands,Denmark,61.8926,-6.9118,2/5/2020,198,10706,0,0,0
10707,Faroe Islands,Denmark,61.8926,-6.9118,2/6/2020,198,10707,0,0,0
10708,Faroe Islands,Denmark,61.8926,-6.9118,2/7/2020,198,10708,0,0,0
10709,Faroe Islands,Denmark,61.8926,-6.9118,2/8/2020,198,10709,0,0,0
10710,Faroe Islands,Denmark,61.8926,-6.9118,2/9/2020,198,10710,0,0,0
10711,Faroe Islands,Denmark,61.8926,-6.9118,2/10/2020,198,10711,0,0,0
10712,Faroe Islands,Denmark,61.8926,-6.9118,2/11/2020,198,10712,0,0,0
10713,Faroe Islands,Denmark,61.8926,-6.9118,2/12/2020,198,10713,0,0,0
10714,Faroe Islands,Denmark,61.8926,-6.9118,2/13/2020,198,10714,0,0,0
10715,Faroe Islands,Denmark,61.8926,-6.9118,2/14/2020,198,10715,0,0,0
10716,Faroe Islands,Denmark,61.8926,-6.9118,2/15/2020,198,10716,0,0,0
10717,Faroe Islands,Denmark,61.8926,-6.9118,2/16/2020,198,10717,0,0,0
10718,Faroe Islands,Denmark,61.8926,-6.9118,2/17/2020,198,10718,0,0,0
10719,Faroe Islands,Denmark,61.8926,-6.9118,2/18/2020,198,10719,0,0,0
10720,Faroe Islands,Denmark,61.8926,-6.9118,2/19/2020,198,10720,0,0,0
10721,Faroe Islands,Denmark,61.8926,-6.9118,2/20/2020,198,10721,0,0,0
10722,Faroe Islands,Denmark,61.8926,-6.9118,2/21/2020,198,10722,0,0,0
10723,Faroe Islands,Denmark,61.8926,-6.9118,2/22/2020,198,10723,0,0,0
10724,Faroe Islands,Denmark,61.8926,-6.9118,2/23/2020,198,10724,0,0,0
10725,Faroe Islands,Denmark,61.8926,-6.9118,2/24/2020,198,10725,0,0,0
10726,Faroe Islands,Denmark,61.8926,-6.9118,2/25/2020,198,10726,0,0,0
10727,Faroe Islands,Denmark,61.8926,-6.9118,2/26/2020,198,10727,0,0,0
10728,Faroe Islands,Denmark,61.8926,-6.9118,2/27/2020,198,10728,0,0,0
10729,Faroe Islands,Denmark,61.8926,-6.9118,2/28/2020,198,10729,0,0,0
10730,Faroe Islands,Denmark,61.8926,-6.9118,2/29/2020,198,10730,0,0,0
10731,Faroe Islands,Denmark,61.8926,-6.9118,3/1/2020,198,10731,0,0,0
10732,Faroe Islands,Denmark,61.8926,-6.9118,3/2/2020,198,10732,0,0,0
10733,Faroe Islands,Denmark,61.8926,-6.9118,3/3/2020,198,10733,0,0,0
10734,Faroe Islands,Denmark,61.8926,-6.9118,3/4/2020,198,10734,1,0,0
10735,Faroe Islands,Denmark,61.8926,-6.9118,3/5/2020,198,10735,0,0,0
10736,Faroe Islands,Denmark,61.8926,-6.9118,3/6/2020,198,10736,0,0,0
10737,Faroe Islands,Denmark,61.8926,-6.9118,3/7/2020,198,10737,0,0,0
10738,Faroe Islands,Denmark,61.8926,-6.9118,3/8/2020,198,10738,1,0,0
10739,Faroe Islands,Denmark,61.8926,-6.9118,3/9/2020,198,10739,0,0,0
10740,Faroe Islands,Denmark,61.8926,-6.9118,3/10/2020,198,10740,0,0,0
10741,Faroe Islands,Denmark,61.8926,-6.9118,3/11/2020,198,10741,0,0,0
10742,Faroe Islands,Denmark,61.8926,-6.9118,3/12/2020,198,10742,0,0,0
10743,Faroe Islands,Denmark,61.8926,-6.9118,3/13/2020,198,10743,1,0,0
10744,Faroe Islands,Denmark,61.8926,-6.9118,3/14/2020,198,10744,6,0,0
10745,Faroe Islands,Denmark,61.8926,-6.9118,3/15/2020,198,10745,2,0,0
10746,St Martin,France,18.0708,-63.0501,1/22/2020,199,10746,0,0,0
10747,St Martin,France,18.0708,-63.0501,1/23/2020,199,10747,0,0,0
10748,St Martin,France,18.0708,-63.0501,1/24/2020,199,10748,0,0,0
10749,St Martin,France,18.0708,-63.0501,1/25/2020,199,10749,0,0,0
10750,St Martin,France,18.0708,-63.0501,1/26/2020,199,10750,0,0,0
10751,St Martin,France,18.0708,-63.0501,1/27/2020,199,10751,0,0,0
10752,St Martin,France,18.0708,-63.0501,1/28/2020,199,10752,0,0,0
10753,St Martin,France,18.0708,-63.0501,1/29/2020,199,10753,0,0,0
10754,St Martin,France,18.0708,-63.0501,1/30/2020,199,10754,0,0,0
10755,St Martin,France,18.0708,-63.0501,1/31/2020,199,10755,0,0,0
10756,St Martin,France,18.0708,-63.0501,2/1/2020,199,10756,0,0,0
10757,St Martin,France,18.0708,-63.0501,2/2/2020,199,10757,0,0,0
10758,St Martin,France,18.0708,-63.0501,2/3/2020,199,10758,0,0,0
10759,St Martin,France,18.0708,-63.0501,2/4/2020,199,10759,0,0,0
10760,St Martin,France,18.0708,-63.0501,2/5/2020,199,10760,0,0,0
10761,St Martin,France,18.0708,-63.0501,2/6/2020,199,10761,0,0,0
10762,St Martin,France,18.0708,-63.0501,2/7/2020,199,10762,0,0,0
10763,St Martin,France,18.0708,-63.0501,2/8/2020,199,10763,0,0,0
10764,St Martin,France,18.0708,-63.0501,2/9/2020,199,10764,0,0,0
10765,St Martin,France,18.0708,-63.0501,2/10/2020,199,10765,0,0,0
10766,St Martin,France,18.0708,-63.0501,2/11/2020,199,10766,0,0,0
10767,St Martin,France,18.0708,-63.0501,2/12/2020,199,10767,0,0,0
10768,St Martin,France,18.0708,-63.0501,2/13/2020,199,10768,0,0,0
10769,St Martin,France,18.0708,-63.0501,2/14/2020,199,10769,0,0,0
10770,St Martin,France,18.0708,-63.0501,2/15/2020,199,10770,0,0,0
10771,St Martin,France,18.0708,-63.0501,2/16/2020,199,10771,0,0,0
10772,St Martin,France,18.0708,-63.0501,2/17/2020,199,10772,0,0,0
10773,St Martin,France,18.0708,-63.0501,2/18/2020,199,10773,0,0,0
10774,St Martin,France,18.0708,-63.0501,2/19/2020,199,10774,0,0,0
10775,St Martin,France,18.0708,-63.0501,2/20/2020,199,10775,0,0,0
10776,St Martin,France,18.0708,-63.0501,2/21/2020,199,10776,0,0,0
10777,St Martin,France,18.0708,-63.0501,2/22/2020,199,10777,0,0,0
10778,St Martin,France,18.0708,-63.0501,2/23/2020,199,10778,0,0,0
10779,St Martin,France,18.0708,-63.0501,2/24/2020,199,10779,0,0,0
10780,St Martin,France,18.0708,-63.0501,2/25/2020,199,10780,0,0,0
10781,St Martin,France,18.0708,-63.0501,2/26/2020,199,10781,0,0,0
10782,St Martin,France,18.0708,-63.0501,2/27/2020,199,10782,0,0,0
10783,St Martin,France,18.0708,-63.0501,2/28/2020,199,10783,0,0,0
10784,St Martin,France,18.0708,-63.0501,2/29/2020,199,10784,0,0,0
10785,St Martin,France,18.0708,-63.0501,3/1/2020,199,10785,0,0,0
10786,St Martin,France,18.0708,-63.0501,3/2/2020,199,10786,0,0,0
10787,St Martin,France,18.0708,-63.0501,3/3/2020,199,10787,0,0,0
10788,St Martin,France,18.0708,-63.0501,3/4/2020,199,10788,0,0,0
10789,St Martin,France,18.0708,-63.0501,3/5/2020,199,10789,0,0,0
10790,St Martin,France,18.0708,-63.0501,3/6/2020,199,10790,0,0,0
10791,St Martin,France,18.0708,-63.0501,3/7/2020,199,10791,0,0,0
10792,St Martin,France,18.0708,-63.0501,3/8/2020,199,10792,0,0,0
10793,St Martin,France,18.0708,-63.0501,3/9/2020,199,10793,2,0,0
10794,St Martin,France,18.0708,-63.0501,3/10/2020,199,10794,0,0,0
10795,St Martin,France,18.0708,-63.0501,3/11/2020,199,10795,0,0,0
10796,St Martin,France,18.0708,-63.0501,3/12/2020,199,10796,0,0,0
10797,St Martin,France,18.0708,-63.0501,3/13/2020,199,10797,0,0,0
10798,St Martin,France,18.0708,-63.0501,3/14/2020,199,10798,0,0,0
10799,St Martin,France,18.0708,-63.0501,3/15/2020,199,10799,0,0,0
10800,Not defined,Honduras,15.2,-86.2419,1/22/2020,200,10800,0,0,0
10801,Not defined,Honduras,15.2,-86.2419,1/23/2020,200,10801,0,0,0
10802,Not defined,Honduras,15.2,-86.2419,1/24/2020,200,10802,0,0,0
10803,Not defined,Honduras,15.2,-86.2419,1/25/2020,200,10803,0,0,0
10804,Not defined,Honduras,15.2,-86.2419,1/26/2020,200,10804,0,0,0
10805,Not defined,Honduras,15.2,-86.2419,1/27/2020,200,10805,0,0,0
10806,Not defined,Honduras,15.2,-86.2419,1/28/2020,200,10806,0,0,0
10807,Not defined,Honduras,15.2,-86.2419,1/29/2020,200,10807,0,0,0
10808,Not defined,Honduras,15.2,-86.2419,1/30/2020,200,10808,0,0,0
10809,Not defined,Honduras,15.2,-86.2419,1/31/2020,200,10809,0,0,0
10810,Not defined,Honduras,15.2,-86.2419,2/1/2020,200,10810,0,0,0
10811,Not defined,Honduras,15.2,-86.2419,2/2/2020,200,10811,0,0,0
10812,Not defined,Honduras,15.2,-86.2419,2/3/2020,200,10812,0,0,0
10813,Not defined,Honduras,15.2,-86.2419,2/4/2020,200,10813,0,0,0
10814,Not defined,Honduras,15.2,-86.2419,2/5/2020,200,10814,0,0,0
10815,Not defined,Honduras,15.2,-86.2419,2/6/2020,200,10815,0,0,0
10816,Not defined,Honduras,15.2,-86.2419,2/7/2020,200,10816,0,0,0
10817,Not defined,Honduras,15.2,-86.2419,2/8/2020,200,10817,0,0,0
10818,Not defined,Honduras,15.2,-86.2419,2/9/2020,200,10818,0,0,0
10819,Not defined,Honduras,15.2,-86.2419,2/10/2020,200,10819,0,0,0
10820,Not defined,Honduras,15.2,-86.2419,2/11/2020,200,10820,0,0,0
10821,Not defined,Honduras,15.2,-86.2419,2/12/2020,200,10821,0,0,0
10822,Not defined,Honduras,15.2,-86.2419,2/13/2020,200,10822,0,0,0
10823,Not defined,Honduras,15.2,-86.2419,2/14/2020,200,10823,0,0,0
10824,Not defined,Honduras,15.2,-86.2419,2/15/2020,200,10824,0,0,0
10825,Not defined,Honduras,15.2,-86.2419,2/16/2020,200,10825,0,0,0
10826,Not defined,Honduras,15.2,-86.2419,2/17/2020,200,10826,0,0,0
10827,Not defined,Honduras,15.2,-86.2419,2/18/2020,200,10827,0,0,0
10828,Not defined,Honduras,15.2,-86.2419,2/19/2020,200,10828,0,0,0
10829,Not defined,Honduras,15.2,-86.2419,2/20/2020,200,10829,0,0,0
10830,Not defined,Honduras,15.2,-86.2419,2/21/2020,200,10830,0,0,0
10831,Not defined,Honduras,15.2,-86.2419,2/22/2020,200,10831,0,0,0
10832,Not defined,Honduras,15.2,-86.2419,2/23/2020,200,10832,0,0,0
10833,Not defined,Honduras,15.2,-86.2419,2/24/2020,200,10833,0,0,0
10834,Not defined,Honduras,15.2,-86.2419,2/25/2020,200,10834,0,0,0
10835,Not defined,Honduras,15.2,-86.2419,2/26/2020,200,10835,0,0,0
10836,Not defined,Honduras,15.2,-86.2419,2/27/2020,200,10836,0,0,0
10837,Not defined,Honduras,15.2,-86.2419,2/28/2020,200,10837,0,0,0
10838,Not defined,Honduras,15.2,-86.2419,2/29/2020,200,10838,0,0,0
10839,Not defined,Honduras,15.2,-86.2419,3/1/2020,200,10839,0,0,0
10840,Not defined,Honduras,15.2,-86.2419,3/2/2020,200,10840,0,0,0
10841,Not defined,Honduras,15.2,-86.2419,3/3/2020,200,10841,0,0,0
10842,Not defined,Honduras,15.2,-86.2419,3/4/2020,200,10842,0,0,0
10843,Not defined,Honduras,15.2,-86.2419,3/5/2020,200,10843,0,0,0
10844,Not defined,Honduras,15.2,-86.2419,3/6/2020,200,10844,0,0,0
10845,Not defined,Honduras,15.2,-86.2419,3/7/2020,200,10845,0,0,0
10846,Not defined,Honduras,15.2,-86.2419,3/8/2020,200,10846,0,0,0
10847,Not defined,Honduras,15.2,-86.2419,3/9/2020,200,10847,0,0,0
10848,Not defined,Honduras,15.2,-86.2419,3/10/2020,200,10848,0,0,0
10849,Not defined,Honduras,15.2,-86.2419,3/11/2020,200,10849,2,0,0
10850,Not defined,Honduras,15.2,-86.2419,3/12/2020,200,10850,0,0,0
10851,Not defined,Honduras,15.2,-86.2419,3/13/2020,200,10851,0,0,0
10852,Not defined,Honduras,15.2,-86.2419,3/14/2020,200,10852,0,0,0
10853,Not defined,Honduras,15.2,-86.2419,3/15/2020,200,10853,1,0,0
10854,Channel Islands,United Kingdom,49.3723,-2.3644,1/22/2020,201,10854,0,0,0
10855,Channel Islands,United Kingdom,49.3723,-2.3644,1/23/2020,201,10855,0,0,0
10856,Channel Islands,United Kingdom,49.3723,-2.3644,1/24/2020,201,10856,0,0,0
10857,Channel Islands,United Kingdom,49.3723,-2.3644,1/25/2020,201,10857,0,0,0
10858,Channel Islands,United Kingdom,49.3723,-2.3644,1/26/2020,201,10858,0,0,0
10859,Channel Islands,United Kingdom,49.3723,-2.3644,1/27/2020,201,10859,0,0,0
10860,Channel Islands,United Kingdom,49.3723,-2.3644,1/28/2020,201,10860,0,0,0
10861,Channel Islands,United Kingdom,49.3723,-2.3644,1/29/2020,201,10861,0,0,0
10862,Channel Islands,United Kingdom,49.3723,-2.3644,1/30/2020,201,10862,0,0,0
10863,Channel Islands,United Kingdom,49.3723,-2.3644,1/31/2020,201,10863,0,0,0
10864,Channel Islands,United Kingdom,49.3723,-2.3644,2/1/2020,201,10864,0,0,0
10865,Channel Islands,United Kingdom,49.3723,-2.3644,2/2/2020,201,10865,0,0,0
10866,Channel Islands,United Kingdom,49.3723,-2.3644,2/3/2020,201,10866,0,0,0
